mem_inst_retired.all_loads,mem_inst_retired.all_stores,mem_inst_retired.any,mem_inst_retired.lock_loads,mem_inst_retired.split_loads,mem_inst_retired.split_stores,mem_inst_retired.stlb_miss_loads,mem_inst_retired.stlb_miss_stores,mem_load_completed.l1_miss_any,mem_load_l3_hit_retired.xsnp_fwd,mem_load_l3_hit_retired.xsnp_miss,mem_load_l3_hit_retired.xsnp_no_fwd,mem_load_l3_hit_retired.xsnp_none,mem_load_l3_miss_retired.local_dram,mem_load_l3_miss_retired.remote_dram,mem_load_l3_miss_retired.remote_fwd,mem_load_l3_miss_retired.remote_hitm,mem_load_l3_miss_retired.remote_pmm,mem_load_misc_retired.uc,mem_load_retired.fb_hit,mem_load_retired.l1_hit,mem_load_retired.l1_miss,mem_load_retired.l2_hit,mem_load_retired.l2_miss,mem_load_retired.l3_hit,mem_load_retired.l3_miss,mem_load_retired.local_pmm,mem_store_retired.l2_hit,mem_uop_retired.any,longest_lat_cache.miss
783792,95851,267500,2112,60,60,0,0,21577,195,0,337,0,0,0,0,0,0,0,8408,1032386,28155,27711,397,0,0,0,625,1370847,84
191243,98664,267395,2012,60,60,0,0,21247,172,0,142,112,0,0,0,0,0,0,21209,1038717,28920,11194,420,0,0,0,476,300715,14
190904,98369,274929,2147,60,60,0,0,19926,22,0,67,82,0,0,0,0,0,0,8371,172273,12343,11539,270,7,0,0,417,300913,4
192275,95681,267233,2062,60,97,22,7,85465,172,0,165,0,0,0,0,0,0,0,8514,163915,12966,11975,780,75,0,0,424,305348,24
786839,399069,2005739,49805,75,97,0,0,21030,75,0,15,0,0,0,0,0,0,0,7465,161027,11614,11276,0,22,0,0,456,302298,0
1392132,406067,1138572,2061,52,52,0,0,21632,157,0,315,0,0,0,0,0,0,0,8474,161551,11920,28021,690,0,0,0,827,2471032,84
194367,103282,277150,2117,52,52,0,0,20301,210,0,172,0,0,0,0,0,0,0,20820,1944682,28778,28081,578,0,0,0,439,304968,44
194913,103782,274082,2082,60,60,0,0,20947,292,0,285,0,0,0,0,0,0,0,8364,169030,12343,11915,405,0,0,0,424,297249,4
190943,101954,274561,2167,60,75,0,0,52817,82,0,180,0,0,0,0,0,0,0,8131,168404,12087,12080,0,0,0,0,439,289217,9
186109,101978,1145918,26048,90,135,7,0,20977,187,0,165,0,0,0,0,0,0,0,8214,161994,11975,11337,450,0,0,0,446,290156,0
1387774,706918,2015107,26066,60,60,7,0,20601,105,0,75,15,0,0,0,0,0,0,7875,167348,12005,12260,120,0,0,0,923,2449304,59
752655,387726,1092761,24592,60,60,0,0,20466,150,0,195,30,0,0,0,0,0,0,21300,1039103,29558,47517,503,7,0,0,461,301325,19
190521,101624,272603,2057,60,60,0,0,19686,157,0,195,0,0,0,0,0,0,0,32682,1031922,11719,11307,397,0,0,0,379,288989,9
189014,100674,275818,2146,52,52,0,0,20326,195,0,232,0,0,0,0,0,0,0,8576,167149,12080,11487,330,0,0,0,426,292817,24
189383,101076,276078,1981,67,90,15,7,55083,67,0,7,0,0,0,0,0,0,0,7889,160696,12055,12003,30,37,0,0,402,294220,9
1401801,1015885,2002216,49830,75,60,0,0,20152,52,0,45,30,0,0,0,0,0,0,7853,161157,11307,11314,0,15,0,0,670,1426924,54
194532,103699,280320,1982,52,52,0,0,20309,120,0,0,0,0,0,0,0,0,0,7883,160495,27764,27434,300,0,0,0,647,1382156,39
189534,100062,280910,1982,52,60,0,0,20706,60,22,187,22,0,0,0,0,0,0,33020,1037293,29101,28170,630,97,0,0,379,290215,4
188785,100903,279586,1977,52,67,0,0,19130,45,0,7,0,0,0,0,0,0,0,7793,160510,11524,11457,0,0,0,0,439,295162,0
195215,104259,289595,2182,60,60,15,0,52481,157,0,0,0,0,0,0,0,0,0,8889,168848,12410,11653,563,112,0,0,454,305443,19
187811,403174,1145372,31624,90,97,52,0,21204,37,0,0,15,0,0,0,0,0,0,7973,173916,12012,11734,315,0,0,0,446,292611,4
1409592,717513,1142159,26039,60,60,0,0,21503,307,0,412,0,0,0,0,0,0,0,9392,160566,12020,11029,743,0,0,0,625,2500706,4
186533,99534,277911,1970,60,60,0,0,20355,15,0,0,0,0,0,0,0,0,0,19162,1037364,44763,27993,570,0,0,0,426,293987,9
196066,104553,292029,2306,60,60,0,0,22626,277,0,457,60,0,0,0,0,0,0,21365,167225,11958,11012,600,0,0,0,462,318001,4
189968,101449,275336,2046,60,60,0,0,51482,22,0,0,0,0,0,0,0,0,0,8161,160930,11802,11532,142,15,0,0,487,300354,4
194271,103419,288467,25938,75,97,0,0,53976,0,0,0,0,0,0,0,0,0,0,7838,167328,11697,11510,150,52,0,0,390,309201,0
1447660,710971,2020103,49691,67,52,0,0,19318,0,0,0,0,0,0,0,0,0,0,7853,158806,11044,10991,0,0,0,0,675,2464619,104
196229,107401,297584,2230,52,52,0,0,20121,150,7,45,172,0,0,0,0,0,0,8318,1033047,28785,28019,503,82,0,0,390,306572,0
194897,105718,295900,2240,52,60,0,0,19866,0,0,0,0,0,0,0,0,0,0,20872,1066400,28695,11209,180,37,0,0,450,291000,4
188007,100700,286677,2165,60,75,0,0,19190,150,0,0,0,0,0,0,0,0,0,7943,161273,11637,11704,0,0,0,0,397,293736,44
187119,100759,281730,2086,60,97,0,0,83204,157,0,367,0,0,0,0,0,0,0,7936,161243,11464,11149,270,0,0,0,352,292977,0
1385780,705742,2012565,73790,67,90,0,0,21714,210,0,217,15,0,0,0,0,0,0,8223,160537,12222,11607,352,0,0,0,420,1383892,14
784733,99416,277498,2082,52,45,0,0,19563,90,0,0,22,0,0,0,0,0,0,7477,166305,11688,26814,232,67,0,0,638,1363952,9
188014,103078,286683,2145,45,45,0,0,19610,112,0,7,0,0,0,0,0,0,0,20436,1904837,27816,27922,435,75,0,0,397,281701,0
192208,102493,294612,2250,52,52,0,0,20602,202,0,225,0,0,0,0,0,0,0,8431,165767,12260,11562,360,0,0,0,457,279806,0
187726,100342,279347,2205,60,60,0,0,54358,307,0,397,0,0,0,0,0,0,0,8551,162206,12027,11247,488,15,0,0,397,277689,0
192202,99972,1144498,25980,67,127,0,0,55482,142,0,0,0,0,0,0,0,0,0,8243,160001,12155,11937,210,22,0,0,420,296038,0
1980298,705138,2010671,25825,52,52,0,0,21735,300,0,300,0,0,0,0,0,0,0,8446,168363,11885,11794,292,0,0,0,840,2452624,14
191794,104667,293187,2330,60,60,0,0,21240,285,0,405,0,0,0,0,0,0,0,20513,996353,30039,45633,682,0,0,0,390,281182,0
187576,100202,279284,2240,60,67,0,0,20767,262,0,180,0,0,0,0,0,0,0,21127,1032569,11772,10961,457,0,0,0,375,288942,0
193787,103556,290157,2311,60,60,0,0,21496,210,0,255,0,0,0,0,0,0,0,8366,160825,12117,11735,420,0,0,0,382,280134,0
194533,103733,289221,2197,75,97,0,0,56195,480,0,30,30,0,0,0,0,0,0,7904,159945,11395,11155,232,0,0,0,427,278788,0
1378149,701737,2873126,49657,75,97,0,0,19872,30,0,37,22,0,0,0,0,0,0,7740,168956,12453,12332,225,0,0,0,570,1359939,55
186738,99830,278557,2061,52,45,0,0,20946,180,0,52,0,0,0,0,0,0,0,7530,154927,11929,28079,420,22,0,0,713,1367259,0
186618,99527,277563,2175,60,60,7,0,23116,180,0,150,135,0,0,0,0,0,0,36158,1700626,42817,41797,638,127,0,0,405,277747,25
184975,98958,277552,2101,60,60,0,0,20083,157,0,150,0,0,0,0,0,0,0,7988,166849,12283,11787,285,45,0,0,367,276155,10
184692,98699,275118,2140,60,60,0,0,51446,187,7,7,37,0,0,0,0,0,0,7538,159063,11156,10826,262,30,0,0,405,291792,0
791886,719308,2043524,50493,82,90,15,7,21750,60,0,22,0,0,0,0,0,0,0,8258,157463,11629,11577,112,22,0,0,442,294324,35
789327,404090,283823,2155,52,52,0,0,22246,270,0,473,0,0,0,0,0,0,0,8506,168651,12770,11885,720,0,0,0,870,2455773,20
191167,102369,285679,2148,60,60,0,0,20500,270,0,187,0,0,0,0,0,0,0,20125,1037022,44594,44024,232,0,0,0,435,287101,5
189311,104239,291775,2261,60,75,15,0,19577,195,0,120,0,0,0,0,0,0,0,20267,167741,11695,11230,307,75,0,0,375,280410,0
185493,102761,284025,2220,52,52,0,0,51391,187,15,112,7,0,0,0,0,0,0,8401,169469,12365,11870,412,0,0,0,427,280513,5
180355,99926,278856,25955,74,97,22,0,54035,367,0,352,105,0,0,0,0,0,0,8146,159530,11742,11276,578,0,0,0,352,277116,0
779069,399075,1134465,2067,60,60,0,0,20392,75,0,202,0,0,0,0,0,0,0,7808,174900,11509,28699,570,67,0,0,811,2443954,89
186242,99266,284446,2127,52,52,0,0,20114,15,0,52,15,0,0,0,0,0,0,31512,1905477,27336,27568,210,7,0,0,409,299585,9
192857,102745,279127,2072,60,60,0,0,22126,285,0,450,0,0,0,0,0,0,0,8596,160552,12350,11547,698,0,0,0,476,303311,24
192109,102526,286028,2072,60,60,22,0,59411,157,0,277,0,0,0,0,0,0,0,7635,166564,11735,11404,382,0,0,0,484,301491,0
190258,403105,1146053,26034,90,97,7,0,20639,330,0,300,45,0,0,0,0,0,0,7838,173697,12328,11862,165,0,0,0,543,288357,14
1386574,706612,1146552,25845,52,52,0,0,19266,0,0,37,37,0,0,0,0,0,0,7487,166829,11358,11546,52,37,0,0,882,2458839,44
197984,105542,289072,2126,60,60,0,0,19467,45,0,7,0,0,0,0,0,0,0,20037,1031746,45208,45253,195,82,0,0,417,300410,24
200911,106997,298990,2250,52,52,0,0,20489,217,0,157,0,0,0,0,0,0,0,20385,159687,11539,11172,112,22,0,0,427,311069,0
727673,375614,1067848,23603,60,75,0,0,18890,112,0,82,15,0,0,0,0,0,0,7973,174745,11757,11074,375,105,0,0,412,1272581,69
187078,100053,278896,2145,75,112,15,7,51533,232,7,157,82,0,0,0,0,0,0,7838,169270,11802,11502,593,0,0,0,375,292135,4
1365177,998617,1983177,48738,67,52,0,0,19528,187,0,60,0,0,0,0,0,0,0,7680,165114,11757,11006,578,67,0,0,615,2329178,14
187549,100172,286277,2230,60,60,0,0,20879,180,0,262,82,0,0,0,0,0,0,7635,161426,28598,28889,7,0,0,0,427,291821,4
186684,99708,277578,2071,60,60,0,0,18634,127,0,0,0,0,0,0,0,0,0,33755,1032997,28477,11036,300,67,0,0,405,292897,4
184824,98733,275735,2215,60,60,0,0,20279,172,0,255,0,0,0,0,0,0,0,7688,166222,11457,11419,240,60,0,0,450,297331,4
193458,103106,280263,2187,60,60,0,0,87902,232,0,397,0,0,0,0,0,0,0,8094,165956,11613,11298,472,67,0,0,420,306444,9
788887,705400,2011203,74403,90,97,0,0,21388,202,0,232,0,0,0,0,0,0,0,8603,168105,11756,11028,412,15,0,0,382,1367970,0
748598,182154,286662,2145,52,52,0,0,20489,127,0,247,195,0,0,0,0,0,0,7906,163982,11614,11344,825,255,0,0,593,1299432,4
206789,112242,313937,2379,52,52,285,15,21060,112,0,232,0,0,0,0,0,0,0,20999,1940108,44314,26488,390,0,0,0,503,308292,0
193005,100212,287808,2320,60,60,0,0,22426,300,0,390,0,0,0,0,0,0,0,8686,161408,11682,10946,705,0,0,0,360,290643,0
188228,101486,288351,2116,60,75,0,0,54388,202,0,217,0,0,0,0,0,0,0,8153,158824,11382,10999,390,0,0,0,375,281969,4
190777,101715,283937,25995,75,150,22,0,53836,285,0,247,0,0,0,0,0,0,0,7658,170447,12808,11960,660,52,0,0,367,288429,0
1982070,704451,2009009,49705,60,60,0,0,20564,195,0,285,0,0,0,0,0,0,0,7432,168963,12065,11892,345,0,0,0,645,2456227,4
192106,102535,286431,2290,60,60,0,0,21532,322,0,435,0,0,0,0,0,0,0,7793,1033337,28230,42040,503,0,0,0,390,280229,4
196051,104506,291536,2182,60,60,0,0,19791,112,0,30,0,0,0,0,0,0,0,20189,1064724,11388,10841,457,0,0,0,397,294986,0
818151,102862,279725,2231,60,60,0,0,20884,180,0,367,608,0,0,0,0,0,0,52407,1960757,65987,61184,495,45,30,0,1058,1430536,911
193058,102758,286522,2260,60,97,15,0,112445,187,0,210,0,0,0,0,0,0,0,7845,164692,11930,11404,713,7,0,0,345,281922,30
1406336,719150,2931486,49318,75,97,0,0,19623,0,0,0,0,0,0,0,0,0,0,6858,161620,11616,11833,165,37,0,0,675,1383761,65
796204,101830,279111,2066,52,52,0,0,20226,67,0,120,0,0,0,0,0,0,0,7320,160257,11119,34732,307,52,0,0,615,1387634,30
191015,101509,283194,2195,60,60,0,0,19603,0,0,22,0,0,0,0,0,0,0,35640,1908290,35520,35287,375,0,0,0,450,288921,0
191323,102388,283101,2111,60,75,0,0,20977,285,0,180,0,0,0,0,0,0,0,8071,159702,11472,11141,337,52,0,0,405,287199,5
188285,100053,278829,2145,52,67,0,0,65820,157,0,195,105,0,0,0,0,0,0,8266,169703,11922,11284,375,7,0,0,390,281643,10
801476,411921,2045507,49172,90,135,30,0,20894,37,0,37,0,0,0,0,0,0,0,6629,156581,10939,10999,82,0,0,0,465,287595,10
800910,412024,1167347,2181,60,60,0,0,20197,60,0,60,52,0,0,0,0,0,0,7262,167563,12056,11689,360,52,0,0,825,2488896,10
182556,100304,281662,2111,60,60,0,0,19541,135,0,15,45,0,0,0,0,0,0,25690,1042846,33889,55323,240,37,0,0,390,283419,25
178040,98733,277427,2056,59,60,0,0,20970,30,0,150,0,0,0,0,0,0,0,27584,983438,11855,11569,352,67,0,0,390,275813,5
184273,104575,284070,2090,59,52,0,0,18545,277,0,15,0,0,0,0,0,0,0,7853,165096,12066,11697,195,37,0,0,435,287425,0
183110,102207,284612,2140,74,97,30,0,65599,172,0,0,0,0,0,0,0,0,0,7343,164645,12118,11765,157,45,0,0,360,285487,5
1403686,1027253,2035787,49110,74,60,255,0,20463,45,0,75,45,0,0,0,0,0,0,8026,165173,12433,12050,262,67,0,0,623,1390848,290
181393,100546,280114,2056,59,60,0,0,19663,37,0,105,0,0,0,0,0,0,0,7658,166665,34775,34949,262,270,0,0,683,1379832,75
178370,101911,283657,2160,59,60,0,0,19716,22,0,30,0,0,0,0,0,0,0,43687,1035368,33396,33493,165,30,0,0,412,278785,0
185519,103551,299340,2248,52,67,0,0,20999,135,0,435,0,0,0,0,0,0,0,7881,161673,11513,11160,382,60,0,0,420,289424,10
188524,99809,286495,2265,59,75,22,0,104007,157,0,210,0,0,0,0,0,0,0,17906,909194,31682,30271,697,202,0,0,427,294446,0
795754,719547,2044883,72782,89,89,22,0,20061,285,0,142,22,0,0,0,0,0,0,7643,157779,11276,11036,608,0,0,0,427,1386904,0
788215,405207,282362,2135,59,59,0,0,21075,232,0,458,0,0,0,0,0,0,0,7793,161269,11479,11217,480,0,0,0,608,1389971,35
184045,95505,276302,2101,59,59,0,0,20579,157,0,217,0,0,0,0,0,0,0,25662,1033917,55650,33906,465,7,0,0,427,288948,5
184678,98885,285127,2071,59,59,15,0,20865,292,0,240,7,0,0,0,0,0,0,27756,163871,12965,12502,382,67,0,0,405,284826,10
179285,95635,276802,2101,59,59,7,0,64869,165,0,165,7,0,0,0,0,0,0,6719,162856,10863,10526,412,37,0,0,367,280279,5
789358,405971,1165302,49257,74,126,60,0,68347,165,0,157,75,0,0,0,0,0,0,8056,160565,11997,11314,600,60,0,0,382,277779,0
1402555,407050,1154848,25581,59,59,7,0,21277,187,0,262,7,0,0,0,0,0,0,7372,159475,11434,10924,503,67,0,0,638,2496512,10
188726,98197,286510,2183,59,59,0,0,19068,0,0,0,30,0,0,0,0,0,0,7734,1036866,32811,32465,435,0,0,0,397,288781,0
189599,100776,283645,2294,59,74,0,0,21285,277,0,0,0,0,0,0,0,0,0,27254,1003795,34341,11104,480,0,0,0,442,287150,10
186266,99584,277222,2220,59,74,0,0,22133,165,0,195,0,0,0,0,0,0,0,8108,161446,11960,11442,360,0,0,0,397,289991,0
184226,98671,650534,23822,74,134,0,0,112041,202,0,322,37,0,0,0,0,0,0,8393,166368,11915,11232,510,67,0,0,450,278836,0
1400253,716577,2035396,25666,59,59,0,0,20106,165,0,247,15,0,0,0,0,0,0,7770,168895,12042,11922,367,0,0,0,623,1383436,0
796015,99080,276711,2210,59,59,0,0,20046,22,0,127,52,0,0,0,0,0,0,8318,160828,11719,33882,540,0,0,0,593,1385697,10
183108,98121,273321,2131,59,59,0,0,18762,112,0,90,105,0,0,0,0,0,0,25580,1914740,32036,31646,360,30,0,0,412,275422,0
179634,96217,274533,2140,59,59,0,0,19220,15,0,195,22,0,0,0,0,0,0,7635,164164,11749,11472,473,22,0,0,367,278795,5
753430,391921,1107151,24302,59,59,0,0,64785,52,0,210,0,0,0,0,0,0,0,7605,168380,11689,11321,172,89,0,0,405,285758,10
791579,406126,2029438,49260,67,134,22,0,68205,127,0,180,37,0,0,0,0,0,0,7164,157716,11020,10750,270,37,0,0,472,284779,0
798266,410403,1163301,2146,59,59,0,0,19633,187,0,7,67,0,0,0,0,0,0,7643,159842,11592,11321,367,112,0,0,825,2485703,40
181794,100192,282648,2082,59,74,0,0,19272,22,0,97,142,0,0,0,0,0,0,27471,1037304,35279,57075,382,52,0,0,405,281260,10
180733,96710,269122,2072,67,67,0,0,20940,195,0,277,0,0,0,0,0,0,0,26991,1036162,12103,11592,720,15,0,0,382,280774,0
180282,96577,276212,2157,59,74,0,0,20534,22,0,135,0,0,0,0,0,0,0,7335,156288,10849,10811,322,7,0,0,457,279362,0
179548,96191,1150390,25628,89,134,14,7,64877,180,0,75,52,0,0,0,0,0,0,7335,161196,11119,11111,0,0,0,0,427,279422,5
1402881,715010,1965522,25618,59,59,0,0,19678,0,0,120,45,0,0,0,0,0,0,8206,164064,11967,11254,638,60,0,0,653,1389012,10
183008,97907,267307,1982,59,59,7,0,20780,0,0,0,7,0,0,0,0,0,0,7514,158852,33566,33191,247,7,0,0,623,1390780,0
183365,99121,276053,2142,59,59,0,0,19873,0,0,0,0,0,0,0,0,0,0,44740,1047947,33462,33275,127,37,0,0,397,285019,0
188451,100787,276571,2135,59,59,0,0,22703,262,0,360,240,0,0,0,0,0,0,7795,163614,11554,11291,307,45,0,0,412,292225,15
179316,96075,267431,1982,74,96,0,0,67119,172,0,210,7,0,0,0,0,0,0,7590,168195,12065,11607,195,15,0,0,382,278921,0
797122,719776,2041653,49374,75,59,0,0,21206,135,0,142,0,0,0,0,0,0,0,7402,160598,11156,11044,457,45,0,0,345,282651,0
794108,410883,281060,2092,60,59,0,0,21377,0,0,22,30,0,0,0,0,0,0,7005,168315,11554,11735,127,0,0,0,818,2486972,60
180319,96642,281650,2167,60,74,7,0,21935,82,0,285,45,0,0,0,0,0,0,27231,958832,56850,36877,495,7,0,0,397,276987,0
181765,97047,270386,2162,60,74,0,0,22933,307,0,390,0,0,0,0,0,0,0,27231,160807,12283,11509,795,0,0,0,412,281958,0
185801,96488,268879,2072,60,59,7,0,69777,157,0,202,82,0,0,0,0,0,0,8093,161249,11577,11231,375,0,0,0,427,289594,0
189256,399362,1130596,48419,90,96,89,0,65091,142,0,277,150,0,0,0,0,0,0,8266,167231,12042,11757,382,67,0,0,518,288133,0
1402170,716993,1153747,25808,60,59,0,0,22024,195,0,330,7,0,0,0,0,0,0,8469,167324,12454,11990,548,7,0,0,540,2492977,15
184000,99182,279532,2140,60,59,0,0,22021,292,0,165,0,0,0,0,0,0,0,7899,166070,34053,33759,405,0,0,0,322,276862,0
180731,96628,277447,2167,60,59,0,0,23020,157,0,180,67,0,0,0,0,0,0,30582,1041948,33892,12035,578,0,0,0,397,279719,0
180303,96418,268637,2137,60,60,0,0,22055,134,0,165,0,0,0,0,0,0,0,7733,159566,11630,11081,570,15,0,0,345,280293,15
184590,98550,267211,25608,67,127,14,0,112651,14,0,0,60,0,0,0,0,0,0,8236,160369,11809,11622,412,0,0,0,390,297940,5
1385588,709175,2006644,48419,60,60,0,0,22732,148,0,240,0,0,0,0,0,0,0,8003,161088,11554,11194,442,52,0,0,427,1352805,25
791462,97282,275034,2082,60,75,0,0,22240,14,0,30,15,0,0,0,0,0,0,8769,171084,11997,11179,510,112,0,0,600,1384759,5
184657,98959,275396,1982,60,75,0,0,21890,14,0,0,0,0,0,0,0,0,0,25729,1913237,55124,33170,315,90,0,0,382,288471,5
195555,101093,281720,2147,52,60,0,0,20967,29,0,0,0,0,0,0,0,0,0,7951,166686,11644,10878,533,82,0,0,412,298167,5
189533,101407,272591,2057,52,90,0,0,112383,44,0,97,15,0,0,0,0,0,0,7733,159936,11449,11284,322,30,0,0,495,288554,0
799101,411093,2013669,48487,75,97,0,0,20801,172,0,0,22,0,0,0,0,0,0,7277,161085,11127,11269,0,0,0,0,412,278592,0
1374557,408056,1156565,2057,60,60,0,0,22034,141,0,0,30,0,0,0,0,0,0,7140,169105,11824,12088,60,0,0,0,870,2446370,0
177806,95386,272869,2072,60,60,0,0,22040,104,0,60,0,0,0,0,0,0,0,7297,1042411,33080,55806,112,30,0,0,382,275446,0
178334,95431,265082,1972,60,60,0,0,22424,178,0,22,60,0,0,0,0,0,0,25490,1037718,11449,11036,315,75,0,0,405,275486,5
186603,96877,270201,2162,60,60,0,0,22799,312,0,217,7,0,0,0,0,0,0,7891,161638,11900,11224,743,30,0,0,397,291128,0
193080,102783,1158461,25878,90,135,7,0,67399,163,0,255,0,0,0,0,0,0,0,7785,160952,11592,11179,585,0,0,0,382,295231,0
1390967,711799,2029508,25042,60,60,0,0,23149,357,29,390,15,0,0,0,0,0,0,8085,161280,30174,29783,465,127,0,0,623,1394746,30
185597,96651,274189,2072,52,67,0,0,22970,171,0,247,45,0,0,0,0,0,0,8431,164418,11967,33747,946,322,0,0,608,1395714,5
183394,98104,271595,1972,52,67,7,0,21592,111,0,217,0,0,0,0,0,0,0,44379,1910197,33899,32803,743,142,0,0,390,285475,10
184230,97354,269720,2125,45,52,0,0,23937,276,0,247,0,0,0,0,0,0,0,8432,168545,12071,11605,427,0,0,0,360,289349,0
184244,98297,274053,2157,75,97,15,0,68958,148,0,157,15,0,0,0,0,0,0,8078,165969,12005,11945,315,0,0,0,382,277733,0
791067,716555,2034548,49335,75,60,0,0,21152,89,0,215,0,0,0,0,0,0,0,7463,161387,11510,11472,352,0,0,0,367,276915,20
765310,397018,272296,2057,52,52,0,0,22061,96,0,201,0,0,0,0,0,0,0,7522,166098,11134,11269,82,0,0,0,900,2446403,10
398057,161028,84087,860,38,634,1333,195,180233,52,0,28,29,0,0,0,0,0,0,2387,52643,5818,5868,1561,4398,1193,0,268,747879,1414
0,0,0,0,0,27,14,0,19475,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,44,26,1,29555,72,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,33,5,0,18963,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,14,1,0,12447,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,0,18442,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12653,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,12,1,18738,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,12008,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,25205,41,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9030,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3321,20,2,3,2948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,8,21840,43,13,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3277,9,3,7,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2211,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15613,18,3,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,34001,9,5,24,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,97,1,82,3366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,3896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,15,3923,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,19,8111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
