cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
825346,169475,1093186,616926,365513,2569984,482647,496021,13338,39987,558762,2289434,3796
729197,175780,1290964,702670,444477,2817282,859362,901863,13284,41554,570099,840399,3340
624891,219046,651046,545519,249170,2609368,715931,742078,30085,61657,826934,1511888,3202
836946,288477,1323878,803290,292850,3187601,569235,596504,98425,130935,1102232,2349000,3506
11786774,2242734,19959722,12679366,9328316,47127905,12884130,13435735,351303,686991,14174983,36653036,53357
11325644,2779256,15999563,9508878,6635719,33451222,8214444,8881800,650571,836245,10403972,30421850,70086
874897,494328,1207862,795756,360256,4422659,909239,939432,222922,269225,1441849,2687083,6044
1017986,563466,1432787,886133,247092,2579895,283443,520210,167901,212428,1070175,2480560,6038
4946152,1833691,7548084,4256085,1514552,18494017,3252552,4053892,468401,651118,5307029,12829115,32946
6189982,1004020,8923961,5649346,1854796,29868532,3397796,3659043,68984,232927,4483107,12625752,45682
77440,59563,111986,76773,26934,194483,55198,58078,0,0,0,161253,177
72000,56284,104410,71793,25493,173725,51047,53768,0,0,0,149730,139
84160,65255,121613,84233,29182,196018,56958,60065,0,0,0,168543,168
82960,65360,119991,83217,29115,181151,56191,59327,0,0,0,162456,129
86720,65988,125693,88375,29821,186102,56422,59585,0,0,0,163951,149
88400,70584,127713,89510,30996,182694,57802,61113,0,0,0,167127,138
85440,64357,123729,85703,31530,182203,57333,60633,0,0,0,166253,137
1893979,715392,2519819,1481323,896199,3779159,1660092,1481840,66284,55321,534799,2896854,7079
1188994,851677,1620473,1097743,396101,3596495,738196,757889,233273,196825,480355,984467,5512
550247,348226,1144878,996817,378787,3481935,746434,785923,204448,249946,1223067,981950,4159
862286,457485,1109042,540714,194011,2955949,729811,757911,158743,203184,1074393,2442943,5248
1465071,1686808,2978869,2092403,548811,7777598,798183,1088618,283899,418735,1580535,3670494,7509
1860715,741214,2364141,1528670,628607,6080539,1536852,2152507,537959,631544,3119160,5641163,16049
1007358,759756,1875731,1733922,414067,7543524,789714,811345,414826,463359,1493333,1154344,7702
1608552,925421,1830602,1181357,130491,6821494,738627,777729,452671,516513,1603786,2996221,10980
1613220,1093801,2272574,1689485,405482,6717263,276981,290096,346516,483440,1541135,2816461,10848
1187214,629976,1623440,1093210,393495,4173695,735637,709556,125234,126528,621161,1789813,6470
1344043,1039033,2278007,1716044,390648,7693596,770441,812396,444849,535968,1240268,1135223,6976
4563898,1667638,5886884,3617822,1906577,11541822,2777376,1065716,485572,688041,5490356,12260852,22157
10102997,2896637,13137293,6493290,3305364,11925476,2489586,4375583,485137,866451,10828299,33088384,43312
13896608,4491313,19793823,11002545,9039746,30443675,17089147,17359763,1078296,1339310,23030482,56126704,50121
5989278,4870605,13983073,7964751,6346677,22458575,10581495,11297138,1281725,1295277,9098724,14935866,20876
1040242,413574,1042254,899839,251302,5389109,734408,774652,220863,302769,1388374,2733719,6335
1859114,1015121,2571230,1569061,451338,6257787,616519,544402,265689,406049,1924095,3922476,11272
1228102,652694,1677954,1172038,403655,4635561,753022,771807,133567,155044,507975,1850239,7321
550836,508326,1463566,961247,382221,3377374,751879,791775,165081,212526,824524,859940,2801
763437,318152,745169,537805,263516,3308948,764358,793824,112584,155838,1046558,2474149,3853
1188517,617266,1600832,1067984,257093,3423549,272702,520159,186039,245901,1230481,2756810,6431
20140228,5868482,29893302,14884206,11377794,30004210,22520718,23697132,1246403,1784348,30245431,67318787,68529
281120,25008,406558,186339,201538,0,0,0,447,5163,393426,998038,448
15225519,3970938,15334115,5520710,3326027,10297140,8302207,9460318,376247,670113,16877243,53415419,44562
3994872,2623355,5554231,3204599,1598328,8916782,3205717,3575481,623950,630651,1451917,2670830,12451
1114612,523847,1523483,970305,384800,3049917,269066,280968,84788,178424,1119775,2764696,7137
2056719,1371869,2882676,2192177,546610,9837182,1043598,1083691,447491,422456,939039,2096023,13870
4825860,3499187,6324783,4672044,3268795,14583399,5814998,5869324,786292,861543,4835157,15830864,19410
60413510,62961592,88361493,48475964,36756376,92365802,64007137,64123910,5695054,7476208,78782815,177586927,190318
39312962,21866422,56543034,29657350,21918029,56274710,45165806,47853436,3582420,4849615,60142659,124777838,117194
64717245,27537091,89636884,44224787,40013334,76910261,74609931,76867403,3043315,4631497,92726114,220069999,164814
35499012,8181803,49762738,24142041,21498453,43369491,38872673,41156701,684819,1649631,46183942,116353216,94544
5616039,2578993,10473377,6284115,4102053,12765539,6405573,6409485,656731,933703,8014321,13714146,18556
25061946,16422812,37191941,21176092,18835305,53755009,39037008,40755981,3114201,4009812,39597482,85096241,86058
28011771,15449469,37398553,21963494,13314185,43151912,24856225,25654113,2500371,3076339,25061850,66724405,81561
19730384,8374606,24850068,13259884,9783145,33410398,19081604,20288894,1540826,1931775,21060566,55200969,62006
8109140,6399226,12724441,5400138,3606433,12991578,8516960,7944846,756622,1023595,10525341,22902242,28205
40163844,20243590,55275781,28694404,23997491,56628472,46940019,49467884,2598303,3625695,54523752,129344553,119090
13167236,4672192,25437914,15414160,13312100,39250891,26252650,27060831,1516065,2190507,19871574,26832071,39729
28885203,14896305,34116008,16754606,11803434,40583678,24450340,29338932,2773521,3644302,36004684,94798408,88631
14826141,10158788,25147632,14918198,10819375,28981059,16685421,17346622,1801478,2209372,19330362,38373239,49565
14077888,9509732,19482470,11015409,7771134,30727061,15335844,13202620,2263185,2696123,21388386,44197233,48887
39503460,31897621,55808970,29522912,23031699,59825850,48880113,50093874,5225254,6283618,56707880,121058561,106741
32233831,24625585,46833991,28450958,21984490,51380026,37089923,40626440,4007869,4965753,51946891,102229390,100525
26182844,10757510,41141535,21984609,17018554,43993766,28965007,28650959,2212911,2851304,29855218,79840836,85617
32781261,14702676,46918644,24992755,17795468,50831585,28052293,29929957,2801404,3463979,33651333,85226347,112771
18272299,7199397,26980593,17405763,11842611,41471321,19643356,21025500,2451172,2839038,22718289,44326757,69036
30566866,13354798,42374201,22648098,17720079,51628049,33015215,31871708,2650244,3232806,34801862,95183632,101882
24817891,11593536,37333883,19831756,15065935,44487967,27420472,28083001,2487477,3288084,34924791,79044017,85737
37050994,16821598,47632419,25175775,19205528,49242009,34259129,37846972,2831913,3718070,48852457,118840041,109900
26054223,13868508,37331322,19258390,13546305,40401105,25195753,26066548,2444272,3019478,28921345,72881663,83888
15198016,7528559,23466095,13160246,9149714,28090058,17235803,19518234,1999758,2288065,19875546,43496463,54875
