cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any
27172053,15265276,39715743,21432669,14469491,49605748,27917499,29387484,3129724,3714522,34353367,77960560
48643593,16943439,69589186,37831395,31003364,79609728,55875853,57489337,3935982,4960348,65312522,148045386
59892000,15252043,81738814,40936277,34723205,85448881,63955906,70694802,2753234,4301943,74428959,188280123
68430967,14381964,93710211,47111375,41201060,96582659,72589692,74279555,2895781,4247446,92149333,221190894
56661304,16364163,83117498,43102937,32136491,94644739,61408096,62402426,3499915,4919655,71470328,174986367
63305968,12512541,91585350,46815033,40947776,95925375,72189858,73867979,2351799,4093979,85441751,201476170
63117176,13832300,91773242,45789803,39628811,94985518,70901250,73990181,1814961,3624740,79556678,196911574
64340375,17181971,93659182,47420033,39752975,105661417,75321136,78212640,2829012,4514902,84541715,197115594
58996991,20908360,89732253,47740153,38875328,108156357,69709239,71203965,2810812,4768821,81921823,180409414
68694315,20473817,94308066,47578403,40269912,101842222,76440657,80244189,2187835,3966675,81357689,211742244
53950046,9434900,74122069,37268121,33440203,80547902,62445177,65187020,1221950,2662249,72530302,178593478
57126142,10213912,84245698,42849600,38603681,88959766,69898136,72657628,880538,2698747,76224937,178529536
60304247,12412242,82570299,40828472,35762474,82329789,64628061,67222152,1183107,2839187,77048984,197725906
60963221,15394757,88127393,44320668,38674960,86460541,67456515,69936419,1449947,3106461,76647763,194345401
58549325,10718536,84472314,42313348,37128543,92805399,70754584,73156575,857307,2620489,69199918,180082667
66706996,15793877,96554466,48660912,41470531,101554970,74173510,75759596,2079920,3912159,86618863,215424393
55880913,11445293,77591434,38378333,33747797,80018689,63298232,66012636,983851,2752866,72885955,177935780
57201888,9483048,79567791,39747001,36263946,87314075,69529193,72465590,950678,2608016,78389715,187507463
55291063,10810177,85364207,43624743,40099845,92303949,71115097,72202912,1041289,2727552,78021016,176167152
56455953,10738764,81464928,39643257,33725618,78666059,64472687,69803944,1259185,2990393,78138993,188754072
66533210,12250732,98046638,47078532,40578862,102610067,76861241,81805314,1404985,3434044,86149380,208009184
54430567,9725664,82147758,41855467,37190754,91131705,68427711,71466200,1141252,2888960,77155713,176884613
57869729,10573729,83451750,42420734,38078114,91335638,68126106,70433316,1036894,2782733,75868438,184736240
