cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any
1421135,1920724,1970798,1511587,342943,4661431,483149,722266,578885,562663,1188867,2324474
1111529,1688226,1917440,1282634,236974,4896789,672938,698734,535718,573478,1419981,1538560
1349394,1757891,1876435,1420739,343714,4900068,693109,504884,444273,544665,1074288,1589864
1434984,1819362,1622464,1305235,343203,4895068,480913,721890,621687,664702,1546474,2294992
1339012,1727393,2205482,1647383,339535,4712869,895367,934632,566664,535223,1418147,2299655
1143175,1898612,1961155,1507040,343743,5231377,693566,503768,531600,639938,1175037,1594664
1349483,1498482,1513966,1188582,342821,4672855,477839,501364,517590,547612,1420576,2300785
1085274,1532482,1720385,1386667,333530,4834058,672559,701478,523718,494843,1083491,1587440
1380524,1800821,1908310,1461700,234837,4532770,696089,508743,490662,590151,1457890,2321492
1049093,1464426,1480437,1143319,344405,4568662,693251,723885,422440,479921,1048942,1594077
1321767,1746567,1834155,1603754,449631,5293262,685297,716253,533862,521055,1414431,2270832
1427551,2011805,1980431,1532390,235109,4872878,691230,720379,540914,590379,1576639,2293580
1443578,2229574,2357005,1571715,336636,6020856,691704,721632,683362,739175,1567697,2227756
1288539,1574548,1784511,1339980,330050,4781001,451289,471895,426390,423789,1035368,1818590
871567,662197,1216534,1092314,233753,3431539,690925,721875,198929,248614,1118365,1638675
1080556,860372,1832727,1039680,345445,4081645,904442,942258,168840,217149,1090340,2357034
1144637,861146,1569833,1100415,346481,3834557,482989,504211,229538,275285,828195,1655221
1003683,1168806,1414660,1290444,344037,4286334,481889,723149,362323,411406,1301170,1648230
889597,708113,1596640,1132063,346843,4060410,699159,727168,166147,210763,1150218,1639599
1238918,1270563,1719675,1047687,235539,4504964,671744,503628,363464,413334,1291045,2358953
1253840,1360246,1743843,1503897,453360,4593531,695527,943085,421269,470578,1308126,1625660
912094,818818,1607453,1140729,342167,4034692,693496,720937,211721,250303,1183903,1650400
1130693,827505,1555817,868131,235754,3851963,692786,499416,167443,261298,1139092,2376991
1153872,832344,1270828,936020,345903,4075548,697361,725388,250414,304125,852740,1625259
