epi_delta,busy_fraction,label
"[12530.0, 13932.0, 20014.0, 32702.0, 32220.0, 19108.0, 11724.0, 11666.0, 12074.0, 11900.0, 12424.0, 11653.0, 12315.0, 12357.0, 11051.0, 12359.0, 12263.0, 12602.0, 11838.0, 11718.0, 12364.0, 12883.0, 12142.0, 19317.0, 30720.0, 30384.0, 21560.0, 11486.0, 11603.0, 12012.0, 12689.0, 11769.0, 11502.0, 11966.0, 11398.0, 11999.0, 12530.0, 12513.0, 10926.0, 11925.0, 12774.0, 12366.0, 11982.0, 11946.0, 23725.0, 33086.0, 28587.0, 16637.0, 11514.0, 12697.0, 12145.0, 11340.0, 11983.0, 12220.0, 11232.0, 11409.0, 12302.0, 12062.0, 12115.0, 12916.0, 12273.0, 11710.0, 11239.0, 14004.0, 12062.0, 26523.0, 30535.0, 29299.0, 16596.0, 11506.0, 12090.0, 11807.0, 12451.0, 11817.0, 11835.0, 12242.0, 11360.0, 11769.0, 11656.0, 12634.0, 11508.0, 12297.0, 12319.0, 13007.0, 12763.0, 12483.0, 28361.0, 30079.0, 26573.0, 15619.0, 11228.0, 11509.0, 11581.0, 12369.0, 13405.0, 13038.0, 12484.0, 13545.0, 16165.0, 12687.0]","[100.24, 119.076923, 155.147287, 297.290909, 306.857143, 176.925926, 109.570093, 110.056604, 112.841121, 113.333333, 107.103448, 108.906542, 112.981651, 115.485981, 109.415842, 102.140496, 115.688679, 116.685185, 108.605505, 114.882353, 110.392857, 112.026087, 112.425926, 175.609091, 289.811321, 264.208696, 196.0, 106.351852, 106.449541, 112.261682, 111.307018, 111.028302, 109.542857, 111.831776, 97.418803, 109.081818, 124.059406, 116.943925, 105.057692, 108.409091, 114.053571, 113.449541, 106.035398, 107.621622, 208.114035, 300.781818, 252.982301, 169.765306, 104.672727, 112.362832, 117.912621, 111.176471, 105.114035, 113.148148, 106.971429, 106.626168, 112.862385, 111.685185, 114.292453, 111.344828, 116.885714, 109.439252, 92.122951, 130.878505, 105.807018, 250.216981, 302.326733, 244.158333, 141.846154, 107.53271, 108.918919, 107.336364, 113.190909, 112.542857, 110.607477, 110.288288, 107.169811, 112.085714, 109.962264, 115.908257, 107.551402, 106.008621, 117.32381, 116.133929, 120.40566, 110.469027, 278.04902, 283.764151, 229.077586, 150.182692, 107.961538, 104.627273, 111.355769, 112.445455, 105.551181, 109.563025, 110.477876, 86.826923, 143.053097, 115.336364]",rwkv
"[12424.0, 11653.0, 12315.0, 12357.0, 11051.0, 12359.0, 12263.0, 12602.0, 11838.0, 11718.0, 12364.0, 12883.0, 12142.0, 19317.0, 30720.0, 30384.0, 21560.0, 11486.0, 11603.0, 12012.0, 12689.0, 11769.0, 11502.0, 11966.0, 11398.0, 11999.0, 12530.0, 12513.0, 10926.0, 11925.0, 12774.0, 12366.0, 11982.0, 11946.0, 23725.0, 33086.0, 28587.0, 16637.0, 11514.0, 12697.0, 12145.0, 11340.0, 11983.0, 12220.0, 11232.0, 11409.0, 12302.0, 12062.0, 12115.0, 12916.0, 12273.0, 11710.0, 11239.0, 14004.0, 12062.0, 26523.0, 30535.0, 29299.0, 16596.0, 11506.0, 12090.0, 11807.0, 12451.0, 11817.0, 11835.0, 12242.0, 11360.0, 11769.0, 11656.0, 12634.0, 11508.0, 12297.0, 12319.0, 13007.0, 12763.0, 12483.0, 28361.0, 30079.0, 26573.0, 15619.0, 11228.0, 11509.0, 11581.0, 12369.0, 13405.0, 13038.0, 12484.0, 13545.0, 16165.0, 12687.0, 11596.0, 12314.0, 11868.0, 13158.0, 12121.0, 11701.0, 22909.0, 30185.0, 31108.0, 17283.0]","[107.103448, 108.906542, 112.981651, 115.485981, 109.415842, 102.140496, 115.688679, 116.685185, 108.605505, 114.882353, 110.392857, 112.026087, 112.425926, 175.609091, 289.811321, 264.208696, 196.0, 106.351852, 106.449541, 112.261682, 111.307018, 111.028302, 109.542857, 111.831776, 97.418803, 109.081818, 124.059406, 116.943925, 105.057692, 108.409091, 114.053571, 113.449541, 106.035398, 107.621622, 208.114035, 300.781818, 252.982301, 169.765306, 104.672727, 112.362832, 117.912621, 111.176471, 105.114035, 113.148148, 106.971429, 106.626168, 112.862385, 111.685185, 114.292453, 111.344828, 116.885714, 109.439252, 92.122951, 130.878505, 105.807018, 250.216981, 302.326733, 244.158333, 141.846154, 107.53271, 108.918919, 107.336364, 113.190909, 112.542857, 110.607477, 110.288288, 107.169811, 112.085714, 109.962264, 115.908257, 107.551402, 106.008621, 117.32381, 116.133929, 120.40566, 110.469027, 278.04902, 283.764151, 229.077586, 150.182692, 107.961538, 104.627273, 111.355769, 112.445455, 105.551181, 109.563025, 110.477876, 86.826923, 143.053097, 115.336364, 111.5, 107.078261, 113.028571, 113.431034, 118.833333, 112.509615, 218.180952, 276.926606, 261.411765, 158.559633]",rwkv
"[12364.0, 12883.0, 12142.0, 19317.0, 30720.0, 30384.0, 21560.0, 11486.0, 11603.0, 12012.0, 12689.0, 11769.0, 11502.0, 11966.0, 11398.0, 11999.0, 12530.0, 12513.0, 10926.0, 11925.0, 12774.0, 12366.0, 11982.0, 11946.0, 23725.0, 33086.0, 28587.0, 16637.0, 11514.0, 12697.0, 12145.0, 11340.0, 11983.0, 12220.0, 11232.0, 11409.0, 12302.0, 12062.0, 12115.0, 12916.0, 12273.0, 11710.0, 11239.0, 14004.0, 12062.0, 26523.0, 30535.0, 29299.0, 16596.0, 11506.0, 12090.0, 11807.0, 12451.0, 11817.0, 11835.0, 12242.0, 11360.0, 11769.0, 11656.0, 12634.0, 11508.0, 12297.0, 12319.0, 13007.0, 12763.0, 12483.0, 28361.0, 30079.0, 26573.0, 15619.0, 11228.0, 11509.0, 11581.0, 12369.0, 13405.0, 13038.0, 12484.0, 13545.0, 16165.0, 12687.0, 11596.0, 12314.0, 11868.0, 13158.0, 12121.0, 11701.0, 22909.0, 30185.0, 31108.0, 17283.0, 11243.0, 12289.0, 11584.0, 12444.0, 11390.0, 11680.0, 12028.0, 12813.0, 12753.0, 11588.0]","[110.392857, 112.026087, 112.425926, 175.609091, 289.811321, 264.208696, 196.0, 106.351852, 106.449541, 112.261682, 111.307018, 111.028302, 109.542857, 111.831776, 97.418803, 109.081818, 124.059406, 116.943925, 105.057692, 108.409091, 114.053571, 113.449541, 106.035398, 107.621622, 208.114035, 300.781818, 252.982301, 169.765306, 104.672727, 112.362832, 117.912621, 111.176471, 105.114035, 113.148148, 106.971429, 106.626168, 112.862385, 111.685185, 114.292453, 111.344828, 116.885714, 109.439252, 92.122951, 130.878505, 105.807018, 250.216981, 302.326733, 244.158333, 141.846154, 107.53271, 108.918919, 107.336364, 113.190909, 112.542857, 110.607477, 110.288288, 107.169811, 112.085714, 109.962264, 115.908257, 107.551402, 106.008621, 117.32381, 116.133929, 120.40566, 110.469027, 278.04902, 283.764151, 229.077586, 150.182692, 107.961538, 104.627273, 111.355769, 112.445455, 105.551181, 109.563025, 110.477876, 86.826923, 143.053097, 115.336364, 111.5, 107.078261, 113.028571, 113.431034, 118.833333, 112.509615, 218.180952, 276.926606, 261.411765, 158.559633, 107.07619, 118.163462, 102.513274, 116.299065, 104.495413, 112.307692, 106.442478, 120.877358, 113.866071, 106.311927]",rwkv
"[12689.0, 11769.0, 11502.0, 11966.0, 11398.0, 11999.0, 12530.0, 12513.0, 10926.0, 11925.0, 12774.0, 12366.0, 11982.0, 11946.0, 23725.0, 33086.0, 28587.0, 16637.0, 11514.0, 12697.0, 12145.0, 11340.0, 11983.0, 12220.0, 11232.0, 11409.0, 12302.0, 12062.0, 12115.0, 12916.0, 12273.0, 11710.0, 11239.0, 14004.0, 12062.0, 26523.0, 30535.0, 29299.0, 16596.0, 11506.0, 12090.0, 11807.0, 12451.0, 11817.0, 11835.0, 12242.0, 11360.0, 11769.0, 11656.0, 12634.0, 11508.0, 12297.0, 12319.0, 13007.0, 12763.0, 12483.0, 28361.0, 30079.0, 26573.0, 15619.0, 11228.0, 11509.0, 11581.0, 12369.0, 13405.0, 13038.0, 12484.0, 13545.0, 16165.0, 12687.0, 11596.0, 12314.0, 11868.0, 13158.0, 12121.0, 11701.0, 22909.0, 30185.0, 31108.0, 17283.0, 11243.0, 12289.0, 11584.0, 12444.0, 11390.0, 11680.0, 12028.0, 12813.0, 12753.0, 11588.0, 11846.0, 11856.0, 12485.0, 12284.0, 11243.0, 12708.0, 11220.0, 24379.0, 30099.0, 29162.0]","[111.307018, 111.028302, 109.542857, 111.831776, 97.418803, 109.081818, 124.059406, 116.943925, 105.057692, 108.409091, 114.053571, 113.449541, 106.035398, 107.621622, 208.114035, 300.781818, 252.982301, 169.765306, 104.672727, 112.362832, 117.912621, 111.176471, 105.114035, 113.148148, 106.971429, 106.626168, 112.862385, 111.685185, 114.292453, 111.344828, 116.885714, 109.439252, 92.122951, 130.878505, 105.807018, 250.216981, 302.326733, 244.158333, 141.846154, 107.53271, 108.918919, 107.336364, 113.190909, 112.542857, 110.607477, 110.288288, 107.169811, 112.085714, 109.962264, 115.908257, 107.551402, 106.008621, 117.32381, 116.133929, 120.40566, 110.469027, 278.04902, 283.764151, 229.077586, 150.182692, 107.961538, 104.627273, 111.355769, 112.445455, 105.551181, 109.563025, 110.477876, 86.826923, 143.053097, 115.336364, 111.5, 107.078261, 113.028571, 113.431034, 118.833333, 112.509615, 218.180952, 276.926606, 261.411765, 158.559633, 107.07619, 118.163462, 102.513274, 116.299065, 104.495413, 112.307692, 106.442478, 120.877358, 113.866071, 106.311927, 110.71028, 107.781818, 107.62931, 119.262136, 108.105769, 116.587156, 104.859813, 232.180952, 292.223301, 253.582609]",rwkv
"[12774.0, 12366.0, 11982.0, 11946.0, 23725.0, 33086.0, 28587.0, 16637.0, 11514.0, 12697.0, 12145.0, 11340.0, 11983.0, 12220.0, 11232.0, 11409.0, 12302.0, 12062.0, 12115.0, 12916.0, 12273.0, 11710.0, 11239.0, 14004.0, 12062.0, 26523.0, 30535.0, 29299.0, 16596.0, 11506.0, 12090.0, 11807.0, 12451.0, 11817.0, 11835.0, 12242.0, 11360.0, 11769.0, 11656.0, 12634.0, 11508.0, 12297.0, 12319.0, 13007.0, 12763.0, 12483.0, 28361.0, 30079.0, 26573.0, 15619.0, 11228.0, 11509.0, 11581.0, 12369.0, 13405.0, 13038.0, 12484.0, 13545.0, 16165.0, 12687.0, 11596.0, 12314.0, 11868.0, 13158.0, 12121.0, 11701.0, 22909.0, 30185.0, 31108.0, 17283.0, 11243.0, 12289.0, 11584.0, 12444.0, 11390.0, 11680.0, 12028.0, 12813.0, 12753.0, 11588.0, 11846.0, 11856.0, 12485.0, 12284.0, 11243.0, 12708.0, 11220.0, 24379.0, 30099.0, 29162.0, 16743.0, 11994.0, 11803.0, 11784.0, 11664.0, 11657.0, 13846.0, 11808.0, 11829.0, 12403.0]","[114.053571, 113.449541, 106.035398, 107.621622, 208.114035, 300.781818, 252.982301, 169.765306, 104.672727, 112.362832, 117.912621, 111.176471, 105.114035, 113.148148, 106.971429, 106.626168, 112.862385, 111.685185, 114.292453, 111.344828, 116.885714, 109.439252, 92.122951, 130.878505, 105.807018, 250.216981, 302.326733, 244.158333, 141.846154, 107.53271, 108.918919, 107.336364, 113.190909, 112.542857, 110.607477, 110.288288, 107.169811, 112.085714, 109.962264, 115.908257, 107.551402, 106.008621, 117.32381, 116.133929, 120.40566, 110.469027, 278.04902, 283.764151, 229.077586, 150.182692, 107.961538, 104.627273, 111.355769, 112.445455, 105.551181, 109.563025, 110.477876, 86.826923, 143.053097, 115.336364, 111.5, 107.078261, 113.028571, 113.431034, 118.833333, 112.509615, 218.180952, 276.926606, 261.411765, 158.559633, 107.07619, 118.163462, 102.513274, 116.299065, 104.495413, 112.307692, 106.442478, 120.877358, 113.866071, 106.311927, 110.71028, 107.781818, 107.62931, 119.262136, 108.105769, 116.587156, 104.859813, 232.180952, 292.223301, 253.582609, 162.553398, 110.036697, 108.284404, 109.111111, 113.242718, 111.019048, 111.66129, 111.396226, 108.522936, 109.761062]",rwkv
"[12145.0, 11340.0, 11983.0, 12220.0, 11232.0, 11409.0, 12302.0, 12062.0, 12115.0, 12916.0, 12273.0, 11710.0, 11239.0, 14004.0, 12062.0, 26523.0, 30535.0, 29299.0, 16596.0, 11506.0, 12090.0, 11807.0, 12451.0, 11817.0, 11835.0, 12242.0, 11360.0, 11769.0, 11656.0, 12634.0, 11508.0, 12297.0, 12319.0, 13007.0, 12763.0, 12483.0, 28361.0, 30079.0, 26573.0, 15619.0, 11228.0, 11509.0, 11581.0, 12369.0, 13405.0, 13038.0, 12484.0, 13545.0, 16165.0, 12687.0, 11596.0, 12314.0, 11868.0, 13158.0, 12121.0, 11701.0, 22909.0, 30185.0, 31108.0, 17283.0, 11243.0, 12289.0, 11584.0, 12444.0, 11390.0, 11680.0, 12028.0, 12813.0, 12753.0, 11588.0, 11846.0, 11856.0, 12485.0, 12284.0, 11243.0, 12708.0, 11220.0, 24379.0, 30099.0, 29162.0, 16743.0, 11994.0, 11803.0, 11784.0, 11664.0, 11657.0, 13846.0, 11808.0, 11829.0, 12403.0, 12420.0, 11631.0, 11452.0, 11932.0, 12141.0, 13750.0, 11796.0, 11573.0, 27282.0, 32847.0]","[117.912621, 111.176471, 105.114035, 113.148148, 106.971429, 106.626168, 112.862385, 111.685185, 114.292453, 111.344828, 116.885714, 109.439252, 92.122951, 130.878505, 105.807018, 250.216981, 302.326733, 244.158333, 141.846154, 107.53271, 108.918919, 107.336364, 113.190909, 112.542857, 110.607477, 110.288288, 107.169811, 112.085714, 109.962264, 115.908257, 107.551402, 106.008621, 117.32381, 116.133929, 120.40566, 110.469027, 278.04902, 283.764151, 229.077586, 150.182692, 107.961538, 104.627273, 111.355769, 112.445455, 105.551181, 109.563025, 110.477876, 86.826923, 143.053097, 115.336364, 111.5, 107.078261, 113.028571, 113.431034, 118.833333, 112.509615, 218.180952, 276.926606, 261.411765, 158.559633, 107.07619, 118.163462, 102.513274, 116.299065, 104.495413, 112.307692, 106.442478, 120.877358, 113.866071, 106.311927, 110.71028, 107.781818, 107.62931, 119.262136, 108.105769, 116.587156, 104.859813, 232.180952, 292.223301, 253.582609, 162.553398, 110.036697, 108.284404, 109.111111, 113.242718, 111.019048, 111.66129, 111.396226, 108.522936, 109.761062, 108.947368, 109.726415, 110.115385, 111.514019, 111.385321, 111.788618, 113.423077, 110.219048, 262.326923, 298.609091]",rwkv
"[12273.0, 11710.0, 11239.0, 14004.0, 12062.0, 26523.0, 30535.0, 29299.0, 16596.0, 11506.0, 12090.0, 11807.0, 12451.0, 11817.0, 11835.0, 12242.0, 11360.0, 11769.0, 11656.0, 12634.0, 11508.0, 12297.0, 12319.0, 13007.0, 12763.0, 12483.0, 28361.0, 30079.0, 26573.0, 15619.0, 11228.0, 11509.0, 11581.0, 12369.0, 13405.0, 13038.0, 12484.0, 13545.0, 16165.0, 12687.0, 11596.0, 12314.0, 11868.0, 13158.0, 12121.0, 11701.0, 22909.0, 30185.0, 31108.0, 17283.0, 11243.0, 12289.0, 11584.0, 12444.0, 11390.0, 11680.0, 12028.0, 12813.0, 12753.0, 11588.0, 11846.0, 11856.0, 12485.0, 12284.0, 11243.0, 12708.0, 11220.0, 24379.0, 30099.0, 29162.0, 16743.0, 11994.0, 11803.0, 11784.0, 11664.0, 11657.0, 13846.0, 11808.0, 11829.0, 12403.0, 12420.0, 11631.0, 11452.0, 11932.0, 12141.0, 13750.0, 11796.0, 11573.0, 27282.0, 32847.0, 25230.0, 15516.0, 11008.0, 13609.0, 12048.0, 12337.0, 11630.0, 12326.0, 11033.0, 11966.0]","[116.885714, 109.439252, 92.122951, 130.878505, 105.807018, 250.216981, 302.326733, 244.158333, 141.846154, 107.53271, 108.918919, 107.336364, 113.190909, 112.542857, 110.607477, 110.288288, 107.169811, 112.085714, 109.962264, 115.908257, 107.551402, 106.008621, 117.32381, 116.133929, 120.40566, 110.469027, 278.04902, 283.764151, 229.077586, 150.182692, 107.961538, 104.627273, 111.355769, 112.445455, 105.551181, 109.563025, 110.477876, 86.826923, 143.053097, 115.336364, 111.5, 107.078261, 113.028571, 113.431034, 118.833333, 112.509615, 218.180952, 276.926606, 261.411765, 158.559633, 107.07619, 118.163462, 102.513274, 116.299065, 104.495413, 112.307692, 106.442478, 120.877358, 113.866071, 106.311927, 110.71028, 107.781818, 107.62931, 119.262136, 108.105769, 116.587156, 104.859813, 232.180952, 292.223301, 253.582609, 162.553398, 110.036697, 108.284404, 109.111111, 113.242718, 111.019048, 111.66129, 111.396226, 108.522936, 109.761062, 108.947368, 109.726415, 110.115385, 111.514019, 111.385321, 111.788618, 113.423077, 110.219048, 262.326923, 298.609091, 240.285714, 145.009346, 88.064, 121.508929, 116.970874, 105.444444, 112.912621, 115.196262, 98.508929, 112.886792]",rwkv
"[12090.0, 11807.0, 12451.0, 11817.0, 11835.0, 12242.0, 11360.0, 11769.0, 11656.0, 12634.0, 11508.0, 12297.0, 12319.0, 13007.0, 12763.0, 12483.0, 28361.0, 30079.0, 26573.0, 15619.0, 11228.0, 11509.0, 11581.0, 12369.0, 13405.0, 13038.0, 12484.0, 13545.0, 16165.0, 12687.0, 11596.0, 12314.0, 11868.0, 13158.0, 12121.0, 11701.0, 22909.0, 30185.0, 31108.0, 17283.0, 11243.0, 12289.0, 11584.0, 12444.0, 11390.0, 11680.0, 12028.0, 12813.0, 12753.0, 11588.0, 11846.0, 11856.0, 12485.0, 12284.0, 11243.0, 12708.0, 11220.0, 24379.0, 30099.0, 29162.0, 16743.0, 11994.0, 11803.0, 11784.0, 11664.0, 11657.0, 13846.0, 11808.0, 11829.0, 12403.0, 12420.0, 11631.0, 11452.0, 11932.0, 12141.0, 13750.0, 11796.0, 11573.0, 27282.0, 32847.0, 25230.0, 15516.0, 11008.0, 13609.0, 12048.0, 12337.0, 11630.0, 12326.0, 11033.0, 11966.0, 12411.0, 12604.0, 12461.0, 11618.0, 12072.0, 11802.0, 12374.0, 11474.0, 16856.0, 31445.0]","[108.918919, 107.336364, 113.190909, 112.542857, 110.607477, 110.288288, 107.169811, 112.085714, 109.962264, 115.908257, 107.551402, 106.008621, 117.32381, 116.133929, 120.40566, 110.469027, 278.04902, 283.764151, 229.077586, 150.182692, 107.961538, 104.627273, 111.355769, 112.445455, 105.551181, 109.563025, 110.477876, 86.826923, 143.053097, 115.336364, 111.5, 107.078261, 113.028571, 113.431034, 118.833333, 112.509615, 218.180952, 276.926606, 261.411765, 158.559633, 107.07619, 118.163462, 102.513274, 116.299065, 104.495413, 112.307692, 106.442478, 120.877358, 113.866071, 106.311927, 110.71028, 107.781818, 107.62931, 119.262136, 108.105769, 116.587156, 104.859813, 232.180952, 292.223301, 253.582609, 162.553398, 110.036697, 108.284404, 109.111111, 113.242718, 111.019048, 111.66129, 111.396226, 108.522936, 109.761062, 108.947368, 109.726415, 110.115385, 111.514019, 111.385321, 111.788618, 113.423077, 110.219048, 262.326923, 298.609091, 240.285714, 145.009346, 88.064, 121.508929, 116.970874, 105.444444, 112.912621, 115.196262, 98.508929, 112.886792, 107.921739, 117.794393, 114.321101, 110.647619, 107.785714, 115.705882, 106.672414, 107.233645, 140.466667, 291.157407]",rwkv
"[11508.0, 12297.0, 12319.0, 13007.0, 12763.0, 12483.0, 28361.0, 30079.0, 26573.0, 15619.0, 11228.0, 11509.0, 11581.0, 12369.0, 13405.0, 13038.0, 12484.0, 13545.0, 16165.0, 12687.0, 11596.0, 12314.0, 11868.0, 13158.0, 12121.0, 11701.0, 22909.0, 30185.0, 31108.0, 17283.0, 11243.0, 12289.0, 11584.0, 12444.0, 11390.0, 11680.0, 12028.0, 12813.0, 12753.0, 11588.0, 11846.0, 11856.0, 12485.0, 12284.0, 11243.0, 12708.0, 11220.0, 24379.0, 30099.0, 29162.0, 16743.0, 11994.0, 11803.0, 11784.0, 11664.0, 11657.0, 13846.0, 11808.0, 11829.0, 12403.0, 12420.0, 11631.0, 11452.0, 11932.0, 12141.0, 13750.0, 11796.0, 11573.0, 27282.0, 32847.0, 25230.0, 15516.0, 11008.0, 13609.0, 12048.0, 12337.0, 11630.0, 12326.0, 11033.0, 11966.0, 12411.0, 12604.0, 12461.0, 11618.0, 12072.0, 11802.0, 12374.0, 11474.0, 16856.0, 31445.0, 31357.0, 24094.0, 11476.0, 12111.0, 13342.0, 12620.0, 11827.0, 13558.0, 12245.0, 11617.0]","[107.551402, 106.008621, 117.32381, 116.133929, 120.40566, 110.469027, 278.04902, 283.764151, 229.077586, 150.182692, 107.961538, 104.627273, 111.355769, 112.445455, 105.551181, 109.563025, 110.477876, 86.826923, 143.053097, 115.336364, 111.5, 107.078261, 113.028571, 113.431034, 118.833333, 112.509615, 218.180952, 276.926606, 261.411765, 158.559633, 107.07619, 118.163462, 102.513274, 116.299065, 104.495413, 112.307692, 106.442478, 120.877358, 113.866071, 106.311927, 110.71028, 107.781818, 107.62931, 119.262136, 108.105769, 116.587156, 104.859813, 232.180952, 292.223301, 253.582609, 162.553398, 110.036697, 108.284404, 109.111111, 113.242718, 111.019048, 111.66129, 111.396226, 108.522936, 109.761062, 108.947368, 109.726415, 110.115385, 111.514019, 111.385321, 111.788618, 113.423077, 110.219048, 262.326923, 298.609091, 240.285714, 145.009346, 88.064, 121.508929, 116.970874, 105.444444, 112.912621, 115.196262, 98.508929, 112.886792, 107.921739, 117.794393, 114.321101, 110.647619, 107.785714, 115.705882, 106.672414, 107.233645, 140.466667, 291.157407, 279.973214, 217.063063, 109.295238, 111.110092, 123.537037, 109.73913, 104.663717, 110.227642, 117.740385, 98.449153]",rwkv
"[11228.0, 11509.0, 11581.0, 12369.0, 13405.0, 13038.0, 12484.0, 13545.0, 16165.0, 12687.0, 11596.0, 12314.0, 11868.0, 13158.0, 12121.0, 11701.0, 22909.0, 30185.0, 31108.0, 17283.0, 11243.0, 12289.0, 11584.0, 12444.0, 11390.0, 11680.0, 12028.0, 12813.0, 12753.0, 11588.0, 11846.0, 11856.0, 12485.0, 12284.0, 11243.0, 12708.0, 11220.0, 24379.0, 30099.0, 29162.0, 16743.0, 11994.0, 11803.0, 11784.0, 11664.0, 11657.0, 13846.0, 11808.0, 11829.0, 12403.0, 12420.0, 11631.0, 11452.0, 11932.0, 12141.0, 13750.0, 11796.0, 11573.0, 27282.0, 32847.0, 25230.0, 15516.0, 11008.0, 13609.0, 12048.0, 12337.0, 11630.0, 12326.0, 11033.0, 11966.0, 12411.0, 12604.0, 12461.0, 11618.0, 12072.0, 11802.0, 12374.0, 11474.0, 16856.0, 31445.0, 31357.0, 24094.0, 11476.0, 12111.0, 13342.0, 12620.0, 11827.0, 13558.0, 12245.0, 11617.0, 12917.0, 13148.0, 13152.0, 11378.0, 13097.0, 11556.0, 12521.0, 12142.0, 13136.0, 34845.0]","[107.961538, 104.627273, 111.355769, 112.445455, 105.551181, 109.563025, 110.477876, 86.826923, 143.053097, 115.336364, 111.5, 107.078261, 113.028571, 113.431034, 118.833333, 112.509615, 218.180952, 276.926606, 261.411765, 158.559633, 107.07619, 118.163462, 102.513274, 116.299065, 104.495413, 112.307692, 106.442478, 120.877358, 113.866071, 106.311927, 110.71028, 107.781818, 107.62931, 119.262136, 108.105769, 116.587156, 104.859813, 232.180952, 292.223301, 253.582609, 162.553398, 110.036697, 108.284404, 109.111111, 113.242718, 111.019048, 111.66129, 111.396226, 108.522936, 109.761062, 108.947368, 109.726415, 110.115385, 111.514019, 111.385321, 111.788618, 113.423077, 110.219048, 262.326923, 298.609091, 240.285714, 145.009346, 88.064, 121.508929, 116.970874, 105.444444, 112.912621, 115.196262, 98.508929, 112.886792, 107.921739, 117.794393, 114.321101, 110.647619, 107.785714, 115.705882, 106.672414, 107.233645, 140.466667, 291.157407, 279.973214, 217.063063, 109.295238, 111.110092, 123.537037, 109.73913, 104.663717, 110.227642, 117.740385, 98.449153, 116.369369, 114.330435, 111.457627, 101.589286, 121.268519, 102.265487, 115.935185, 110.381818, 101.829457, 276.547619]",rwkv
"[11596.0, 12314.0, 11868.0, 13158.0, 12121.0, 11701.0, 22909.0, 30185.0, 31108.0, 17283.0, 11243.0, 12289.0, 11584.0, 12444.0, 11390.0, 11680.0, 12028.0, 12813.0, 12753.0, 11588.0, 11846.0, 11856.0, 12485.0, 12284.0, 11243.0, 12708.0, 11220.0, 24379.0, 30099.0, 29162.0, 16743.0, 11994.0, 11803.0, 11784.0, 11664.0, 11657.0, 13846.0, 11808.0, 11829.0, 12403.0, 12420.0, 11631.0, 11452.0, 11932.0, 12141.0, 13750.0, 11796.0, 11573.0, 27282.0, 32847.0, 25230.0, 15516.0, 11008.0, 13609.0, 12048.0, 12337.0, 11630.0, 12326.0, 11033.0, 11966.0, 12411.0, 12604.0, 12461.0, 11618.0, 12072.0, 11802.0, 12374.0, 11474.0, 16856.0, 31445.0, 31357.0, 24094.0, 11476.0, 12111.0, 13342.0, 12620.0, 11827.0, 13558.0, 12245.0, 11617.0, 12917.0, 13148.0, 13152.0, 11378.0, 13097.0, 11556.0, 12521.0, 12142.0, 13136.0, 34845.0, 35882.0, 24758.0, 12911.0, 11655.0, 12250.0, 11696.0, 11398.0, 12102.0, 11405.0, 12676.0]","[111.5, 107.078261, 113.028571, 113.431034, 118.833333, 112.509615, 218.180952, 276.926606, 261.411765, 158.559633, 107.07619, 118.163462, 102.513274, 116.299065, 104.495413, 112.307692, 106.442478, 120.877358, 113.866071, 106.311927, 110.71028, 107.781818, 107.62931, 119.262136, 108.105769, 116.587156, 104.859813, 232.180952, 292.223301, 253.582609, 162.553398, 110.036697, 108.284404, 109.111111, 113.242718, 111.019048, 111.66129, 111.396226, 108.522936, 109.761062, 108.947368, 109.726415, 110.115385, 111.514019, 111.385321, 111.788618, 113.423077, 110.219048, 262.326923, 298.609091, 240.285714, 145.009346, 88.064, 121.508929, 116.970874, 105.444444, 112.912621, 115.196262, 98.508929, 112.886792, 107.921739, 117.794393, 114.321101, 110.647619, 107.785714, 115.705882, 106.672414, 107.233645, 140.466667, 291.157407, 279.973214, 217.063063, 109.295238, 111.110092, 123.537037, 109.73913, 104.663717, 110.227642, 117.740385, 98.449153, 116.369369, 114.330435, 111.457627, 101.589286, 121.268519, 102.265487, 115.935185, 110.381818, 101.829457, 276.547619, 269.789474, 201.284553, 114.256637, 112.067308, 115.566038, 111.390476, 108.552381, 112.055556, 107.59434, 101.408]",rwkv
