cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
7080349,1019103,11485239,9095779,2349618,19529119,4982233,5683007,245268,403040,6848350,11481419,8329
22460554,2038000,32428203,24657973,5716664,45498807,11030037,12392461,250150,617525,17641948,35924069,22616
22808331,2062833,33020899,24916058,5715086,44577031,10633078,12206266,201917,580187,17831597,36221484,23262
22927133,2129833,33140607,24975404,5856103,45239860,11104392,12263886,200310,601695,17653494,36169644,22360
22599037,2093908,32978349,24916317,5947092,45532367,11250559,12609106,190113,575699,17557046,34881395,22596
22562048,2000226,32606451,24572267,5702073,44583649,11026983,12432125,195957,566738,17790653,36103989,22030
22728016,2022037,32628488,24560457,5705894,44669286,10865042,12443538,205389,575685,17838136,36587536,19787
22685923,2103533,32717908,24633107,5837416,43903424,11092410,12309640,200460,580222,17547635,36314686,16312
14716020,2161949,22477080,17099090,4037958,30789977,7451575,8097600,355486,631821,11445759,22318543,10516
657298,521579,930592,764743,352956,3671729,879777,896224,231142,267371,1273475,2165400,3327
688230,96793,921453,505857,205953,1691538,208041,433201,10039,26014,753456,2181302,3223
666836,76632,926592,509102,334048,1966596,649243,447802,6624,15411,468495,1323771,2865
497426,87443,931534,501811,327899,1892381,620734,643758,5848,17557,476727,662500,2021
579406,138539,784623,571766,370209,2354321,336982,344089,4134,52355,823925,1624610,3124
641360,77285,928320,465947,398113,1880454,0,351399,1380,20639,762330,2024737,2177
510480,73486,738683,379163,304227,1620518,0,310522,14467,20165,589472,1569430,1775
499120,73524,722385,369496,301833,1538283,0,298009,0,20433,582034,1548099,1636
455680,69479,659118,328986,291717,1324104,0,230890,0,18240,549350,1465006,1304
448960,65348,650087,321251,291105,1292822,0,233578,0,16725,545129,1459697,1315
