cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
467040,69239,676071,292682,112240,1296717,544745,565121,4123,19390,566488,1541641,1439
454880,67439,658398,265531,102453,1184388,538158,558077,3355,18083,557335,1519764,1387
455840,69400,658794,273059,103916,1230900,538096,558016,4213,18808,558139,1518802,1346
455840,66412,659494,273167,104053,1209175,543495,563583,2529,17365,564471,1544910,1320
579760,70834,838918,310609,120670,1385426,707864,732857,3698,19387,728091,1978245,1593
452080,65342,654001,263683,102557,1168995,536714,556560,3066,17574,555542,1515811,1327
1135620,392930,1215087,547620,185337,2435965,767236,803876,163671,189469,1179179,2959851,4551
1007223,358783,1363650,846751,362044,3318949,689415,511393,38903,70902,693206,2556429,5575
645396,175119,1086040,614941,482290,2950755,947886,979022,15927,42228,564536,1541384,3356
623486,154767,857136,512912,367465,2857824,926064,942528,9718,39690,1007450,2273220,3340
822624,174135,1092619,610493,236143,1959369,265660,497658,8807,37066,821077,2388399,3794
779046,185768,1078727,612043,368332,2546511,715314,515733,11758,37047,555400,2219569,3544
1004581,213504,1329823,771428,428616,3473214,810044,844941,4713,16778,131936,2064171,5587
24201292,4591384,32386751,18997986,14003279,71794691,22295110,22446341,704808,1183747,25995915,83279241,150660
1082944,399474,1431919,726717,220039,3956538,737425,983319,171913,218037,1286874,3317040,6677
990153,382387,1329743,832073,355557,3653112,480360,281070,25909,101861,994193,2565752,6212
946935,380045,1330635,856243,363839,3845625,711216,736452,105903,109283,387824,907854,4819
10909860,3115895,16133318,10327707,3636298,50646938,6716699,7232974,456185,750976,8408842,22374413,81619
59440,0,0,0,0,187299,52327,54949,3893,6176,61972,151702,184
58560,0,0,0,0,184789,52223,54953,1890,5435,61902,152558,176
65040,0,0,0,0,187662,54668,57591,2571,6779,67927,159365,153
61120,0,0,0,0,177341,52709,55586,737,5682,64090,152030,146
67120,0,0,0,0,192497,55073,58123,4151,9745,75618,163149,197
