uops_decoded.dec0_uops,uops_dispatched.port_0,uops_dispatched.port_1,uops_dispatched.port_2_3_10,uops_dispatched.port_4_9,uops_dispatched.port_5_11,uops_dispatched.port_6,uops_dispatched.port_7_8,uops_executed.core,uops_executed.core_cycles_ge_1,uops_executed.core_cycles_ge_2,uops_executed.core_cycles_ge_3,uops_executed.core_cycles_ge_4,uops_executed.cycles_ge_1,uops_executed.cycles_ge_2,uops_executed.cycles_ge_3,uops_executed.cycles_ge_4,uops_executed.stall_cycles,uops_executed.stalls,uops_executed.thread,uops_executed.x87,uops_issued.any,uops_retired.cycles,uops_retired.heavy,uops_retired.ms,uops_retired.slots,uops_retired.stall_cycles,uops_retired.stalls
2151535,2043655,2432092,5299803,2920774,3718491,5948763,2750493,23507238,10058917,6612391,3834210,1815929,10131161,7215299,4476341,2222284,10829316,10801045,27026099,0,29468730,7455594,9544927,8433399,24170083,13309477,13346163
2142181,2046523,2431078,5287674,2918975,3731859,5955514,2759490,23502694,10086603,6610959,3812978,1784775,10970764,7294914,4320524,2116775,10640961,10624091,25888675,0,25333885,7131439,9521831,8426895,24167800,13433738,13381525
2138202,2043400,2435968,5306615,2929491,3752382,5968695,2768804,23705781,10160001,6645435,4001922,2434192,13066413,9098158,5672941,2959263,16401974,16412211,34220075,0,28667373,7588858,9670497,8410086,24007138,13323452,13328963
2141499,2048662,2442952,5320661,2942617,3747377,5984131,2769671,23671336,10127994,6720831,4325567,2129769,10973749,7311513,4351494,2143099,10691294,10590079,23673802,0,25364724,7114106,9504788,8389899,24060672,13309803,13322964
2145471,2048051,2447755,5334789,2956901,3772240,6017302,2778958,23742929,10484845,7269064,4335475,2155284,10976012,7346501,4385103,2160823,10507376,10291787,23743124,0,25463539,7108203,9533833,8386775,24004503,13250333,13283136
2139687,2044851,2443904,5322233,2942195,3739519,5980842,3083444,27058700,11184169,7488601,4476140,2240778,11328937,7639167,4124705,1819524,10326771,10274526,23695663,0,25424219,7128012,9501080,8408042,24072273,13178237,13227219
2128519,2043325,2439808,5298266,2934828,3746995,6524466,3170154,26427457,10928507,7248065,4265325,2085775,10848825,6649182,3837134,1811273,10331299,10300526,23756759,0,25406414,7131541,9537209,8386268,23984492,13189065,13241324
2142267,2055282,2441102,5317387,2941260,4129050,6543679,3164559,26534861,11019171,7350463,4366625,2138716,10118275,6627938,3833805,1811365,10396848,10384290,23668554,0,25519575,7159830,9581552,8452529,24150209,13393188,13404045
2132537,2053749,2448598,5321702,3395764,4154437,6568319,3201316,26684043,11019222,7339435,4361497,1801264,10108981,6626627,3821652,1804337,10429985,10427526,23672686,0,25264136,7100737,9521837,8402126,24028586,13357047,13341393
2148827,2058990,2445232,6131654,3363159,4107354,6514603,3160990,26416551,10960294,7315680,3839506,1802332,10125315,6628082,3839388,1809853,10287578,10272429,23697474,0,25382521,7168461,9588628,8456911,24224334,13311031,13281155
2139265,2140205,2588301,6001845,3298078,4077816,6484134,3152982,26548017,10578294,6662964,3849924,1804185,10152486,6676134,3861688,1803586,10297154,10282334,23736107,0,25373541,7125999,9526432,8406203,24078540,13228742,13223159
2156310,2485817,2765717,6746126,3638803,4206804,6645999,3255493,24903408,10153220,6638227,3828475,1800959,10129732,6638210,3826247,1805384,10293959,10278336,23677475,0,25385971,7143526,9572999,8449603,25683824,13489787,13478412
2146207,2280789,2631658,6172506,3370098,4103434,6452666,2774824,23757515,10171056,6656902,3843075,1808757,10157334,6654189,3848117,1809415,10314352,10331497,23719526,0,25435679,7130716,9544131,8414983,24072019,13245310,13770148
2157542,2277901,2630901,6187198,3378728,4121719,5987362,2771675,23684968,10140191,6689571,3865186,1813786,10160296,6667613,3860240,1821662,10294525,10253678,23796472,0,25472197,7144508,9574853,8438966,24196946,13773642,13769796
2163113,2414799,2728853,6616136,3172693,3943015,6276786,2784227,23811822,10186715,6695956,3867619,1810387,10176988,6676499,3868443,1812165,10284402,10286197,23804502,0,25508743,7181357,9619625,8727504,27420191,13764322,14054155
2159609,2302711,2634826,5321684,2942367,3754895,5981380,2773303,23666388,10131954,6649142,3858987,1804039,10179475,6670046,3869143,1817551,10309733,10325589,23815035,0,25489428,7180203,10022386,8684559,27030827,13814707,13805152
2154327,2169092,2443086,5304610,2928407,3720636,5942061,2765486,23618233,10107893,6638091,3855506,1818615,10203237,6680008,3859247,1811163,10315400,10290873,23681086,0,28107589,8019169,10156811,8708398,27813857,13874368,13892235
2134516,2052562,2437910,5318858,2942798,3749953,5987916,2767324,23726327,10171590,6672233,3857576,1804043,10181794,6669667,3862137,1814596,10341247,10304056,23617150,0,28418038,7806301,9996484,8606234,26845745,13649464,13666926
