cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any
10590312,3446418,16478550,8399575,7706959,13721568,10469783,9282229,408386,522130,10893791,33520025
3872490,2422688,5175468,2011277,375665,8813973,2883433,2999123,501588,566064,4174189,11069986
766740,359257,1077145,922145,246814,3028140,706730,734017,128901,174475,1044331,1691402
1385844,1126523,2339576,1968760,514352,9052118,989456,1022392,399288,472855,1541571,2103158
5788854,5251384,8898766,5345638,3029779,14078410,5803576,6020201,880705,978947,1511575,3861218
60916816,66802362,86955890,45998543,34989278,86052300,59847431,64395457,6047712,7551560,77627208,182288251
40940788,24658881,57211070,29580051,25636379,59061153,45865129,45554887,3474123,4145735,47504042,125301339
62529354,30618715,91284633,45817552,42027705,78853623,75808563,76594262,3141393,4627874,83893772,199673001
35921148,8595883,53436266,26918174,24201325,47307599,43924353,45320419,872607,1896061,51389837,120426665
9902565,6675021,14891542,8381879,6011486,17466700,8637132,9396307,938213,957016,7336340,23615892
35889678,23044894,54744639,29752596,23421347,51243145,37665099,41280482,3022879,3785608,43794873,106535757
13508936,8760296,22947140,14337248,7108985,29607570,13095157,15309008,2003652,2312089,17643609,36090934
16447388,8481955,25334863,14094739,8173221,26850017,15198594,16626518,1727965,2175359,23406588,52710902
6267613,2220197,8181951,4378609,3553923,13278656,7564344,7838921,560944,544482,4988971,13846209
43070296,23961070,64075835,33552289,27543412,62629118,49199857,52044423,2800836,3679755,55921563,136031165
22259035,7887294,34063052,17546524,14064065,33561064,19531692,20194987,1594450,1858316,21617010,64990569
25038917,15085048,38247415,21261075,15025430,40434706,26239474,25397038,2498851,3231779,35280843,76455167
13812923,11278691,22981508,13500272,9953075,24081890,15757180,18621239,1950510,2558763,23999711,43183487
22162958,19519664,32265567,18249867,12835672,37976610,20959465,22519006,2808384,3401521,29406014,65914098
34678687,25332206,50297039,27747629,22314962,56834122,39884065,38270528,3410452,4453637,49960401,105551321
44867041,35128633,64186724,33529515,28674617,59115542,45336908,50608594,3914728,4962759,57119603,135815379
23618072,10388835,35580022,20836427,16689711,44076880,27871331,28161537,2137225,2738724,32240391,70560070
28273231,14322319,41179887,22552665,16296658,52045139,29316087,30993004,3030685,3480671,30870831,86466671
17580963,7536148,23015433,14017505,10207529,40539952,20350664,21076565,2036886,2614903,26081129,49717475
23328138,10995923,34762498,18773542,13701806,42973062,25603641,26233589,2252648,3159799,31230420,67549786
26948284,13007479,37117648,20649760,16057258,41567043,26305676,30148716,2382483,2937565,33564188,78072386
31767187,16412721,48306275,27021022,21363186,47189304,34907838,37673917,2339249,3136273,43384705,94916447
24891314,12015645,34650904,19063076,13728208,39496549,24203212,25166747,2432645,3045017,30726301,75471980
16744168,6974328,24336700,14105709,11297900,35472432,20984700,20620431,1510808,2046101,21793248,49538272
13180064,6419053,19471477,11309590,6716624,28266283,13527159,14275321,1898645,2094636,16439953,40087275
17515300,11330250,22181016,13130002,10044054,30774105,17141239,17276127,1818182,2388573,22446614,49854813
1096223,822579,2643973,1842927,617537,7004282,1164044,1211627,342247,420875,1971032,1932775
3945199,2047866,4572933,2532956,1199214,9915715,1994958,2276677,626748,778356,3796261,8850557
2919216,2155095,5911018,3675089,2002596,12285307,3252848,2933367,549094,745503,3863861,6586720
12115593,6300680,15891872,8935692,6717528,19212396,13056879,11794286,1026389,1325557,16881870,37926065
38646656,25997748,59898440,29575731,24553036,52105150,45175064,46744976,2828841,3847588,50149089,114980760
24803204,14866045,32658427,17027496,12485438,39211112,23244193,24964348,2385989,2496247,25486626,74951783
14343023,7069528,19486062,11184490,7128889,27192036,14111914,13270757,1473612,1825011,12014258,37570013
8004678,2410989,8406007,4919460,3010413,18454593,7803243,8632231,1109892,1328649,11271972,24623051
12745298,9925733,22687977,11619751,7556192,25874731,12564331,12792858,1650352,2084298,14133543,34089924
22014441,11340852,29716159,15906772,12116744,38431849,18168715,22282495,2443672,2849645,25154275,61107569
24884177,10364350,30856769,16961986,12667680,44966565,24349532,25691634,2551789,3050811,30648145,74338604
38840100,15606982,55596834,29319016,21892547,67778647,41215686,41929330,2969482,4173297,45640846,116944210
27405670,10377154,38527198,21099096,14878801,54930212,27145959,27731299,2673141,3419513,32806928,78817410
28744105,8001145,43910358,23464365,17100462,57991491,32876636,32563451,2251380,2917016,38240224,83331840
21592401,7302121,32183868,18046486,12618834,39977229,22822171,23840720,1871799,2542941,26017067,65277341
27602907,8474846,40941868,20593345,14651818,44619335,26652158,26891287,2078467,2681413,35498358,83559702
22357737,6797296,31781424,17891021,13890702,43441347,26194567,29286988,1896117,2457946,32674832,66730493
