cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any
16169523,7606615,26829661,16789809,12531212,37909024,21952803,24057896,1821922,2242400,27732191,45711399
14558125,5837006,18481648,10663997,8102423,28578799,14209532,13724720,1444011,1824641,18743477,43787201
11715390,7709257,15155521,9057399,5828548,17691583,9673380,10084679,1284265,1548639,15688000,35180329
1146137,1454072,2626263,1834706,613022,7128557,1157852,972160,330617,450141,965635,1871401
4093409,2239301,7144222,4524890,2604237,14563422,4155293,5204529,916947,1066469,6299619,11218172
1597731,1082451,3131943,2116916,706871,6322229,1117855,1605636,401034,484444,1917303,3510540
33147737,17885399,51078258,26374384,22393178,45722032,38560574,40764898,2194064,2874251,43351198,102536820
21494694,16310178,32736491,18869029,14323758,38876500,25983748,27243384,2800307,3602715,33529562,64764736
19609261,10003019,26593823,13837833,10777098,37921453,20618447,21625542,1843239,2293097,25601210,58349230
19027722,11787018,27135557,14570993,9367815,29791064,20603020,19994678,2142868,2709708,30003680,63010112
11621246,5846410,15323871,9412183,4928586,19127146,9000316,7550634,1094543,1515696,14918446,36472806
18216653,8169455,25048251,12658993,9199892,34976945,19045606,19592820,1825169,2171166,18979041,53715185
21779819,9004609,30635457,17021002,11711912,45453977,21694397,21877606,2569345,3191759,30256785,64011382
29701377,15801716,42628831,23160526,14830710,50409863,27893285,30908470,2870166,3460863,34371305,87061850
31440314,11900133,48081451,26203345,19414457,66614108,36722736,36107187,3148505,3967061,42089133,96159476
28852204,9235585,42099878,23651269,16491399,54640696,27909851,29086288,2856832,3439500,35078901,83189277
25745237,7563894,35169387,19431126,14883769,46817476,27986191,29001723,2174833,2765481,30512145,71265537
25240430,7588102,35385431,18374872,13300025,42457706,23585048,25836764,1966094,2664318,33180113,83103048
26897954,7900235,38314215,19564801,15189776,42245018,26049052,30270607,1933681,2382942,29799777,78273554
