cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
1134208,1393363,2281916,1645290,456525,5434940,915849,955269,502809,495015,1060507,933538,4239
1133354,1409803,1218408,999518,241560,5262798,735858,764863,543909,606760,1558843,2346260,3887
1226917,1051488,1636375,1165105,239305,3142930,269545,508764,285628,337262,1203348,2333093,4815
1313546,1044608,1573544,1131976,325151,4289687,587244,511521,220520,289981,877154,2337408,4787
1157664,1931608,2006673,1558810,360646,5323074,740929,773495,633985,599553,838332,848584,3557
934811,762998,1291373,959794,350222,4692234,906032,936497,337826,387420,1574191,2337105,3858
1271916,1028965,1584976,1115720,236162,3005992,270618,518289,276257,319311,1253631,2353205,4343
1828406,2261357,2502793,1579590,357802,5425784,954214,745403,599317,622082,1556761,2992367,5749
1257704,1064306,1633138,1178007,336534,4132553,689361,726860,298427,284996,534843,874476,4135
703121,847930,1215488,1128487,342236,3997584,701417,736220,241221,285440,1021376,871113,2953
1595743,2145479,2091081,1359827,235702,5051058,711324,957368,716894,759442,1979727,3169863,4488
1251266,1148418,1669023,1207589,342924,4128076,495492,279523,185498,274390,1307446,2455901,4976
1225349,1040617,1606583,1163676,353553,4000830,722091,751853,297396,283421,520978,859688,3573
959391,1635696,1657196,1554636,350483,5232719,701609,734598,608008,659939,1628843,876755,3004
1324682,1223566,1414251,834684,125447,3909182,732468,765393,386298,430817,1382854,2386242,4747
1290831,1051980,1659874,1202138,344777,3461282,269977,304593,229812,319422,1224409,2364051,5037
1845716,1991278,2307438,1716009,449094,5473779,919352,747835,558200,541418,1186601,1670570,4763
806261,1214214,1549599,1444334,367942,5065703,754657,787811,495000,542171,1468498,885052,3075
1320643,960447,1325796,714126,127796,3478692,702401,725181,301668,351031,1282917,2405802,5493
1433490,1578206,1803256,1344266,338548,4053482,271275,283452,399261,495697,1449317,2397680,4499
1417260,1905770,1980871,1514737,361674,5033713,742634,775137,484564,450914,772493,1579105,4798
683991,786920,2024224,1617692,569816,5009653,1126705,1175930,319520,385579,1557052,864428,2893
1348951,1104943,1321415,752681,124280,3936864,722450,754118,346344,395165,1259226,2321774,4343
1477138,1914438,2057188,1576672,467533,5606383,479482,497821,619355,735196,1903426,3034904,4608
1247277,993390,1631038,1165282,337909,4222886,697858,738532,209126,183559,495843,1663618,5143
718132,930890,1612813,1171087,351811,4125858,723176,752582,294240,335502,860052,836959,2877
1499030,1788668,1676903,1324317,243259,5407847,722717,972396,640204,688052,1934063,3245742,4600
1210373,1039221,1566228,1128124,324842,3536734,312036,276563,220948,328297,1233348,2322525,4965
1288307,1124912,1664618,1189591,356749,4175816,727733,760320,221203,196084,505771,1557785,4392
957311,1882478,2097631,1602060,351378,5375634,709226,742726,621429,681124,1260357,880537,3071
902437,672292,900572,678579,232326,4247510,715807,747420,299575,335783,1250581,2328959,4028
1281750,1024058,1593792,1126255,242174,2859099,268608,509557,255492,310650,1196146,2322481,4498
1851860,2325187,2419614,1810008,451412,5896625,921896,750479,606326,653626,1252447,2436988,4564
656203,890708,1505437,1211042,345573,4481043,709823,738751,296633,346448,863319,847957,3022
993604,580736,891581,678837,242336,4249093,704469,729523,241806,291047,1207227,2457555,4475
1489094,1825999,1946119,1501887,235363,4255340,269203,516084,590224,630328,1574655,2408630,4802
1280727,1235739,1728332,1275462,351106,4585005,720858,518047,231037,263967,952442,2257406,5033
953080,986257,1600960,1366614,455356,4498538,907846,946843,290517,360107,840403,867477,3050
1149095,1544860,1504793,914904,234828,4444178,733559,765519,477806,534069,1460174,2334038,3495
1349051,1477384,1853059,1387486,240303,3967136,267236,506988,428298,472537,1347937,2328202,4881
1235505,933103,1581896,1124059,440421,4504679,899464,725435,214735,250996,1219557,3179596,4930
1095135,1434575,1751231,1320571,350665,4654408,719684,751882,418571,464381,651951,858592,2903
1113261,1508500,1522532,1184492,359971,4964065,945833,972133,556829,613448,1868641,2441739,4033
1232502,1000762,1600091,1142993,229770,3402848,265325,513559,239500,333686,1263239,2421454,5051
1385372,1357958,1731625,1271530,350192,4485393,723656,520063,250870,247422,947262,1558645,4715
1151294,1822564,1997633,1514389,354442,5252177,713244,744418,568700,609107,1088156,872426,3031
634383,740032,910389,932731,347717,4105212,732575,765283,296354,331222,1255619,1575549,2834
1609742,1208367,1968839,1146970,238040,3616943,493230,739991,274884,387428,1543058,3006358,5472
1554599,1998243,2059955,1569145,345568,5540226,711985,517580,563796,539953,1260300,1669648,4695
910845,858252,1622750,1173109,348279,4261744,714142,745511,291104,340186,852897,847360,2983
1049960,736369,920238,947868,240638,4131629,704210,724753,278616,328929,1245746,1651923,3834
1556723,1998506,2015395,1314972,231920,4504409,489987,530593,638734,677626,1656014,2458221,4540
1184484,1155629,1632728,1211091,338049,4324979,469026,292526,157961,263806,1147864,2151466,4723
1238679,962911,1954037,1346423,456421,4470010,908614,948226,306477,305661,841994,847008,3840
1255632,1660454,1318600,1346480,240090,5744186,745490,778307,677204,726610,1684813,1596327,3638
1228803,1070218,1648198,937637,238603,3098983,484050,497041,279656,322852,1182983,2303833,4991
1317380,1010715,1581750,1101052,341084,3814196,478728,504636,132775,220192,852011,2467370,4885
1200787,1894157,1944705,1777185,460980,6049975,940451,979235,657402,635304,1159496,858485,3679
974066,830032,1335285,1190120,337133,4977603,891162,918111,418219,462696,1600713,1822020,4028
1254178,952380,1561541,869464,230349,2965387,487478,515591,272597,320614,1256145,2405372,4639
1443162,1742691,1901278,1427620,355343,5016310,507137,529455,373218,472093,1079844,2264315,4456
1102707,1598762,1855141,1368758,339832,4754284,686708,716751,430882,409901,642009,869780,3946
621584,567769,1195810,864312,343725,3966516,723125,755604,260163,296854,1215594,1588896,2971
1710288,1548994,1802506,1343670,237235,4129124,491391,738536,473684,528490,1668668,3015251,5281
1373201,1702203,1866740,1403302,324728,5060450,576521,509115,402818,488472,1065134,2313407,4813
