cycle_activity.stalls_l3_miss,machine_clears.memory_ordering,mem_trans_retired.load_latency_gt_128,mem_trans_retired.load_latency_gt_16,mem_trans_retired.load_latency_gt_256,mem_trans_retired.load_latency_gt_32,mem_trans_retired.load_latency_gt_4,mem_trans_retired.load_latency_gt_512,mem_trans_retired.load_latency_gt_64,mem_trans_retired.load_latency_gt_8,mem_trans_retired.store_sample,memory_activity.cycles_l1d_miss,memory_activity.stalls_l1d_miss,memory_activity.stalls_l2_miss,memory_activity.stalls_l3_miss,rtm_retired.aborted,rtm_retired.aborted_events,rtm_retired.aborted_mem,rtm_retired.aborted_memtype,rtm_retired.aborted_unfriendly,rtm_retired.commit,rtm_retired.start,tx_mem.abort_capacity_read,tx_mem.abort_capacity_write,tx_mem.abort_conflict
0,300,0,0,0,0,0,0,0,0,2582278,1016222,454010,86996,0,0,0,0,0,0,0,0,0,0,0
0,294,0,0,0,0,0,0,0,0,2585916,989387,429208,55807,0,0,0,0,0,0,0,0,0,0,0
0,294,0,0,0,0,0,0,0,0,2604924,1066787,479976,90709,0,0,0,0,0,0,0,0,0,0,0
0,318,0,0,0,0,0,0,0,0,2586002,999306,446472,64807,0,0,0,0,0,0,0,0,0,0,0
0,252,0,0,0,0,0,0,0,0,3450207,1054331,458310,56133,0,0,0,0,0,0,0,0,0,0,0
0,341,0,0,0,0,0,0,0,0,2592317,1084255,496976,111278,0,0,0,0,0,0,0,0,0,0,0
0,295,0,0,0,0,0,0,0,0,2595014,1080363,513195,133523,0,0,0,0,0,0,0,0,0,0,0
0,371,0,0,0,0,0,0,0,0,2638680,983628,418947,38631,0,0,0,0,0,0,0,0,0,0,0
0,318,0,0,0,0,0,0,0,0,2590512,1100063,512989,130745,1719,0,0,0,0,0,0,0,0,0,0
0,362,0,0,0,0,0,0,0,0,2561498,1031593,453756,230648,0,0,0,0,0,0,0,0,0,0,0
0,304,0,0,0,0,0,0,0,0,2612260,1075696,490149,127231,0,0,0,0,0,0,0,0,0,0,0
0,253,0,0,0,0,0,0,0,0,2591895,1045332,480410,91900,0,0,0,0,0,0,0,0,0,0,0
